ID,Tesis Adı,Kategori,Enlem,Boylam,Kritiklik,Durum,Kaynak,Etiket,Tahmini_Alan_km2,Detayli_Stratejik_Aciklama,Bağlı_Olduğu_Üs
384,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #5,depo,39.652149,22.418063,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
385,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #6,depo,39.650824,22.426847,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
386,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #7,depo,39.658149,22.428077,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
387,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #8,depo,39.650684,22.430401,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
388,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #9,depo,39.658175,22.432598,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
389,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #10,depo,39.663725,22.397394,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
390,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #11,depo,39.647235,22.424583,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
391,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #12,depo,39.660742,22.413192,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
392,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #13,depo,39.654659,22.435252,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
393,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #14,depo,39.636031,22.404422,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
394,Yunanistan - Larissa Hava Üssü | Mühimmat Depo Alanı (Bunker) #15,depo,39.640183,22.398387,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
395,Yunanistan - Larissa Hava Üssü | Üs Komuta Kontrol (C2) Merkezi #1,askeri,39.650395,22.416337,100,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Üs Komuta Kontrol (C2) Merkezi. Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 222 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
396,Yunanistan - Larissa Hava Üssü | MQ-9 Reaper / İHA Apronu #1,hava,39.657782,22.416473,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
397,Yunanistan - Larissa Hava Üssü | MQ-9 Reaper / İHA Apronu #2,hava,39.645794,22.409667,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
398,Yunanistan - Larissa Hava Üssü | MQ-9 Reaper / İHA Apronu #3,hava,39.651546,22.410284,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
399,Yunanistan - Larissa Hava Üssü | MQ-9 Reaper / İHA Apronu #4,hava,39.644126,22.415437,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Larissa Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Larissa Hava Üssü
400,Suudi Arabistan - Prens Sultan Hava Üssü | Ana Pist - Kuzey Düğümü #1,hava,24.064116,47.559922,98,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Ana Pist - Kuzey Düğümü. Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 555 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
401,Suudi Arabistan - Prens Sultan Hava Üssü | Ana Pist - Güney Düğümü #1,hava,24.063288,47.566489,98,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Ana Pist - Güney Düğümü. Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max -555 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
402,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #1,hava,24.072147,47.569208,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
403,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #2,hava,24.061638,47.551812,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
404,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #3,hava,24.071745,47.564509,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
405,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #4,hava,24.066006,47.566002,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
406,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #5,hava,24.06236,47.559853,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
407,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #6,hava,24.067323,47.552147,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
408,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #7,hava,24.055552,47.563495,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
409,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #8,hava,24.060007,47.562079,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
410,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #9,hava,24.062546,47.552605,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
411,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #10,hava,24.053073,47.550109,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
412,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #11,hava,24.06498,47.565401,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
413,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #12,hava,24.04947,47.554635,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
414,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #13,hava,24.056852,47.569059,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
415,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #14,hava,24.066869,47.554425,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
416,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #15,hava,24.059953,47.563947,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
417,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #16,hava,24.068031,47.554449,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
418,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #17,hava,24.053939,47.568468,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
419,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #18,hava,24.065675,47.557308,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
420,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #19,hava,24.054901,47.560721,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
421,Suudi Arabistan - Prens Sultan Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #20,hava,24.049836,47.564975,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Prens Sultan Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Prens Sultan Hava Üssü
